Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 09:33:18,2018-09-10 09:35:51,2m - 32.837s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 09:33:19,2018-09-10 09:33:34,14.899s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 09:33:20,2018-09-10 09:33:24,4.278s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 09:33:24,2018-09-10 09:33:25,1.258s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 09:33:25,2018-09-10 09:33:26,1.181s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 09:33:26,2018-09-10 09:33:27,0.373s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 09:33:27,2018-09-10 09:33:27,0.188s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:33:27,2018-09-10 09:33:27,0.153s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:33:27,2018-09-10 09:33:29,1.712s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:33:29,2018-09-10 09:33:29,0.381s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 09:33:29,2018-09-10 09:33:34,4.703s,PASSED
,,,,,,
Test Cases/UnitType exists in the system,Chrome 68.0.3440.106,To verify that UnitType exists in the system,2018-09-10 09:33:34,2018-09-10 09:33:46,11.706s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 09:33:34,2018-09-10 09:33:34,0.007s,NOT_RUN
mouseOver,Chrome 68.0.3440.106,,2018-09-10 09:33:34,2018-09-10 09:33:34,0.184s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 09:33:34,2018-09-10 09:33:38,3.046s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 09:33:38,2018-09-10 09:33:38,0.060s,PASSED
