Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 10:52:02,2018-09-10 10:59:55,7m - 53.292s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 10:52:02,2018-09-10 10:52:16,14.235s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 10:52:03,2018-09-10 10:52:06,3.832s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 10:52:06,2018-09-10 10:52:08,1.232s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 10:52:08,2018-09-10 10:52:09,1.189s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 10:52:09,2018-09-10 10:52:09,0.361s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 10:52:09,2018-09-10 10:52:09,0.188s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:09,2018-09-10 10:52:10,0.123s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:10,2018-09-10 10:52:11,1.709s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:11,2018-09-10 10:52:12,0.388s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:12,2018-09-10 10:52:16,4.643s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-10 10:52:16,2018-09-10 10:52:45,28.437s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 10:52:17,2018-09-10 10:52:17,0.002s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:17,2018-09-10 10:52:22,5.046s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 10:52:22,2018-09-10 10:52:22,0.107s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:22,2018-09-10 10:52:25,3.005s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 10:52:25,2018-09-10 10:52:25,0.248s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:25,2018-09-10 10:52:27,2.006s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:27,2018-09-10 10:52:28,1.021s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:28,2018-09-10 10:52:28,0.164s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:28,2018-09-10 10:52:31,3.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:31,2018-09-10 10:52:32,0.225s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:32,2018-09-10 10:52:34,2.004s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 10:52:34,2018-09-10 10:52:34,0.075s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:34,2018-09-10 10:52:36,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:36,2018-09-10 10:52:36,0.104s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:36,2018-09-10 10:52:36,0.146s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:36,2018-09-10 10:52:38,2.002s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 10:52:38,2018-09-10 10:52:38,0.078s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:38,2018-09-10 10:52:40,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:40,2018-09-10 10:52:40,0.108s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:40,2018-09-10 10:52:42,2.003s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 10:52:42,2018-09-10 10:52:43,0.570s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:43,2018-09-10 10:52:45,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:45,0.160s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:45,0.001s,NOT_RUN
callTestCase,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:45,0.001s,NOT_RUN
,,,,,,
Test Cases/Credit Types exist in the system,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:53:03,18.132s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:45,0.001s,NOT_RUN
mouseOver,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:45,0.201s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:45,2018-09-10 10:52:50,5.000s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 10:52:50,2018-09-10 10:52:50,0.080s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:52:50,2018-09-10 10:52:52,2.002s,PASSED
