Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 11:39:24,2018-09-10 11:48:45,9m - 20.890s,PASSED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 11:39:25,2018-09-10 11:39:40,15.075s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 11:39:25,2018-09-10 11:39:29,3.964s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 11:39:29,2018-09-10 11:39:31,1.505s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 11:39:31,2018-09-10 11:39:32,1.172s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:39:32,2018-09-10 11:39:32,0.364s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:39:32,2018-09-10 11:39:33,0.200s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:33,2018-09-10 11:39:33,0.133s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:33,2018-09-10 11:39:34,1.286s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:34,2018-09-10 11:39:35,0.614s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:35,2018-09-10 11:39:40,5.263s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-10 11:39:40,2018-09-10 11:40:11,30.714s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:39:40,2018-09-10 11:39:40,0.003s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 11:39:40,2018-09-10 11:39:45,5.052s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:39:45,2018-09-10 11:39:46,0.105s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:39:46,2018-09-10 11:39:49,3.004s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:39:49,2018-09-10 11:39:49,0.134s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:39:49,2018-09-10 11:39:53,4.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:53,2018-09-10 11:39:54,1.150s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:54,2018-09-10 11:39:54,0.487s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:39:54,2018-09-10 11:39:57,3.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:39:57,2018-09-10 11:39:57,0.193s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:39:58,2018-09-10 11:40:00,2.004s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:40:00,2018-09-10 11:40:00,0.085s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:40:00,2018-09-10 11:40:02,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:40:02,2018-09-10 11:40:02,0.115s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:40:02,2018-09-10 11:40:02,0.143s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:40:02,2018-09-10 11:40:04,2.004s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:40:04,2018-09-10 11:40:04,0.064s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:40:04,2018-09-10 11:40:06,2.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:40:06,2018-09-10 11:40:06,0.105s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:40:06,2018-09-10 11:40:08,2.003s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:40:08,2018-09-10 11:40:09,0.495s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:40:09,2018-09-10 11:40:11,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:40:11,2018-09-10 11:40:11,0.154s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-10 11:40:11,2018-09-10 11:40:11,0.000s,NOT_RUN
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:40:11,2018-09-10 11:40:11,0.000s,NOT_RUN
,,,,,,
Test Cases/Credit Types exist in the system,Chrome 68.0.3440.106,,2018-09-10 11:40:11,2018-09-10 11:40:36,25.676s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:40:11,2018-09-10 11:40:11,0.001s,NOT_RUN
