Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Testcode,Chrome 68.0.3440.106,,2018-09-10 15:46:51,2018-09-10 15:47:12,20.500s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 15:46:52,2018-09-10 15:47:06,14.483s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-10 15:46:52,2018-09-10 15:46:52,0.024s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 15:46:52,2018-09-10 15:46:56,3.874s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 15:46:56,2018-09-10 15:46:58,1.418s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 15:46:58,2018-09-10 15:46:59,1.171s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 15:46:59,2018-09-10 15:46:59,0.632s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 15:46:59,2018-09-10 15:47:00,0.282s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 15:47:00,2018-09-10 15:47:00,0.120s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 15:47:00,2018-09-10 15:47:01,1.186s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 15:47:01,2018-09-10 15:47:01,0.354s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 15:47:01,2018-09-10 15:47:06,5.081s,PASSED
,,,,,,
Test Cases/Earning Codes exist in the system,Chrome 68.0.3440.106,,2018-09-10 15:47:06,2018-09-10 15:47:11,4.300s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-10 15:47:06,2018-09-10 15:47:06,0.004s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 15:47:07,2018-09-10 15:47:07,0.004s,NOT_RUN
callTestCase,Chrome 68.0.3440.106,,2018-09-10 15:47:07,2018-09-10 15:47:11,3.906s,FAILED
