Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 11:00:54,2018-09-10 11:08:45,7m - 50.766s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 11:00:54,2018-09-10 11:01:10,15.158s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 11:00:55,2018-09-10 11:00:59,3.920s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 11:00:59,2018-09-10 11:01:00,1.236s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 11:01:00,2018-09-10 11:01:01,1.193s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:01:01,2018-09-10 11:01:02,0.353s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:01:02,2018-09-10 11:01:02,0.184s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:02,2018-09-10 11:01:02,0.134s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:02,2018-09-10 11:01:04,1.727s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:04,2018-09-10 11:01:04,0.436s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:04,2018-09-10 11:01:10,5.400s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-10 11:01:10,2018-09-10 11:01:38,28.271s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:01:10,2018-09-10 11:01:10,0.002s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:10,2018-09-10 11:01:15,5.041s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:01:15,2018-09-10 11:01:15,0.136s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:15,2018-09-10 11:01:18,3.002s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:18,2018-09-10 11:01:18,0.072s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:18,2018-09-10 11:01:20,2.006s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:20,2018-09-10 11:01:21,0.939s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:21,2018-09-10 11:01:21,0.213s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:21,2018-09-10 11:01:24,3.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:24,2018-09-10 11:01:25,0.232s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:25,2018-09-10 11:01:27,2.005s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:27,2018-09-10 11:01:27,0.070s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:27,2018-09-10 11:01:29,2.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:29,2018-09-10 11:01:29,0.085s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:29,2018-09-10 11:01:29,0.145s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:29,2018-09-10 11:01:31,2.003s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:31,2018-09-10 11:01:31,0.074s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:31,2018-09-10 11:01:33,2.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:33,2018-09-10 11:01:33,0.112s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:33,2018-09-10 11:01:35,2.002s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:01:35,2018-09-10 11:01:36,0.569s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:36,2018-09-10 11:01:38,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:38,0.167s,PASSED
acceptAlert,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:38,0.002s,NOT_RUN
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:38,0.002s,NOT_RUN
,,,,,,
Test Cases/Credit Types exist in the system,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:56,18.332s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:38,0.002s,NOT_RUN
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:38,0.235s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:38,2018-09-10 11:01:43,5.003s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:43,2018-09-10 11:01:44,0.133s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:44,2018-09-10 11:01:46,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:46,2018-09-10 11:01:46,0.579s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:46,2018-09-10 11:01:46,0.195s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:46,2018-09-10 11:01:47,0.728s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:47,2018-09-10 11:01:47,0.043s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:47,2018-09-10 11:01:49,2.002s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:49,2018-09-10 11:01:49,0.117s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:49,2018-09-10 11:01:49,0.134s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:01:49,2018-09-10 11:01:49,0.043s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:49,2018-09-10 11:01:51,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:51,2018-09-10 11:01:52,0.160s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:52,2018-09-10 11:01:54,2.004s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:01:54,2018-09-10 11:01:54,0.349s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:54,2018-09-10 11:01:56,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:01:56,2018-09-10 11:01:56,0.187s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:01:56,2018-09-10 11:01:56,0.001s,NOT_RUN
,,,,,,
Test Cases/Deposit Rule exists in the system,Chrome 68.0.3440.106,To verify that Deposit Rule(name of the Deposit Rule) exists in the system,2018-09-10 11:01:56,2018-09-10 11:02:27,30.707s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:01:57,2018-09-10 11:01:57,0.001s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 11:01:57,2018-09-10 11:02:02,5.009s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:02:02,2018-09-10 11:02:02,0.081s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:02:02,2018-09-10 11:02:05,3.002s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:02:05,2018-09-10 11:02:05,0.072s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:02:05,2018-09-10 11:02:07,2.004s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:02:07,2018-09-10 11:02:07,0.727s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:02:07,2018-09-10 11:02:08,0.181s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:02:08,2018-09-10 11:02:11,3.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:02:11,2018-09-10 11:02:11,0.185s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:02:11,2018-09-10 11:02:13,2.002s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:02:13,2018-09-10 11:02:13,0.094s,PASSED
