Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 10:04:41,2018-09-10 10:11:37,6m - 55.630s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 10:04:42,2018-09-10 10:04:56,14.385s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 10:04:42,2018-09-10 10:04:46,3.792s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 10:04:46,2018-09-10 10:04:47,1.182s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 10:04:47,2018-09-10 10:04:48,1.177s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 10:04:48,2018-09-10 10:04:49,0.347s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 10:04:49,2018-09-10 10:04:49,0.167s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:04:49,2018-09-10 10:04:49,0.149s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:04:49,2018-09-10 10:04:50,1.189s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:04:50,2018-09-10 10:04:51,0.428s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 10:04:51,2018-09-10 10:04:56,5.393s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-10 10:04:56,2018-09-10 10:05:15,19.107s,FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 10:04:56,2018-09-10 10:04:56,0.002s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 10:04:56,2018-09-10 10:05:01,5.036s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 10:05:01,2018-09-10 10:05:01,0.135s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 10:05:01,2018-09-10 10:05:04,3.004s,PASSED
