Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestDemo,Chrome 68.0.3440.106,,2018-09-10 11:13:10,2018-09-10 11:21:15,8m - 4.909s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-10 11:13:11,2018-09-10 11:13:24,13.592s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-10 11:13:11,2018-09-10 11:13:15,3.740s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-10 11:13:15,2018-09-10 11:13:16,1.386s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-10 11:13:16,2018-09-10 11:13:17,1.162s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:13:17,2018-09-10 11:13:18,0.343s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-10 11:13:18,2018-09-10 11:13:18,0.171s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:18,2018-09-10 11:13:18,0.142s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:18,2018-09-10 11:13:19,1.227s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:19,2018-09-10 11:13:20,0.407s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:20,2018-09-10 11:13:24,4.465s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system,Chrome 68.0.3440.106,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-10 11:13:24,2018-09-10 11:13:35,11.202s,FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:13:24,2018-09-10 11:13:24,0.003s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 11:13:24,2018-09-10 11:13:30,5.048s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:13:30,2018-09-10 11:13:30,0.113s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:13:30,2018-09-10 11:13:33,3.004s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:13:33,2018-09-10 11:13:33,0.255s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:13:33,2018-09-10 11:13:35,2.005s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:35,2018-09-10 11:13:35,0.405s,FAILED
,,,,,,
Test Cases/Credit Types exist in the system,Chrome 68.0.3440.106,,2018-09-10 11:13:35,2018-09-10 11:14:16,41.074s,FAILED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:13:36,2018-09-10 11:13:36,0.003s,NOT_RUN
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:13:36,2018-09-10 11:13:36,0.087s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:13:36,2018-09-10 11:13:41,5.003s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:13:41,2018-09-10 11:13:41,0.063s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:13:41,2018-09-10 11:13:43,2.003s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:43,2018-09-10 11:13:43,0.476s,FAILED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:43,2018-09-10 11:13:43,0.159s,PASSED
click,Chrome 68.0.3440.106,,2018-09-10 11:13:43,2018-09-10 11:13:44,0.755s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:13:44,2018-09-10 11:14:16,32.284s,FAILED
,,,,,,
Test Cases/Deposit Rule exists in the system,Chrome 68.0.3440.106,To verify that Deposit Rule(name of the Deposit Rule) exists in the system,2018-09-10 11:14:16,2018-09-10 11:14:47,30.894s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-10 11:14:17,2018-09-10 11:14:17,0.001s,NOT_RUN
delay,Chrome 68.0.3440.106,,2018-09-10 11:14:17,2018-09-10 11:14:22,5.004s,PASSED
mouseOver,Chrome 68.0.3440.106,,2018-09-10 11:14:22,2018-09-10 11:14:22,0.086s,PASSED
delay,Chrome 68.0.3440.106,,2018-09-10 11:14:22,2018-09-10 11:14:25,3.005s,PASSED
scrollToElement,Chrome 68.0.3440.106,,2018-09-10 11:14:25,2018-09-10 11:14:25,0.075s,PASSED
