Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
pass and fail case for search,Chrome 69.0.3497.100,,2018-09-20 16:29:38,2018-09-20 16:34:08,4m - 29.336s,FAILED
,,,,,,
Test Cases/Credit Rule exists in the system - Testing - Correct String,Chrome 69.0.3497.100,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-20 16:29:39,2018-09-20 16:31:59,2m - 19.731s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-20 16:29:39,2018-09-20 16:29:39,0.028s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:29:40,2018-09-20 16:29:40,0.003s,NOT_RUN
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:29:40,2018-09-20 16:29:40,0.001s,NOT_RUN
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:29:40,2018-09-20 16:31:10,1m - 30.512s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:10,2018-09-20 16:31:15,5.005s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-09-20 16:31:15,2018-09-20 16:31:15,0.222s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:15,2018-09-20 16:31:18,3.002s,PASSED
"Statement - println(""User is able to naviagte to Plan tab"")",Chrome 69.0.3497.100,,2018-09-20 16:31:18,2018-09-20 16:31:18,0.004s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:31:18,2018-09-20 16:31:19,0.147s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:19,2018-09-20 16:31:23,4.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:23,2018-09-20 16:31:29,6.500s,PASSED
"Statement - println(""User Naviagted to Rules screen"")",Chrome 69.0.3497.100,,2018-09-20 16:31:29,2018-09-20 16:31:29,0.002s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:29,2018-09-20 16:31:29,0.266s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:29,2018-09-20 16:31:32,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:32,2018-09-20 16:31:33,0.458s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:33,2018-09-20 16:31:35,2.006s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:31:35,2018-09-20 16:31:35,0.059s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:35,2018-09-20 16:31:37,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:37,2018-09-20 16:31:38,0.670s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:38,2018-09-20 16:31:38,0.336s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:38,2018-09-20 16:31:40,2.003s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:31:40,2018-09-20 16:31:40,0.066s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:40,2018-09-20 16:31:42,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:42,2018-09-20 16:31:42,0.117s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:42,2018-09-20 16:31:44,2.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-20 16:31:44,2018-09-20 16:31:45,1.093s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:31:45,2018-09-20 16:31:47,2.004s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:31:47,2018-09-20 16:31:47,0.268s,PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-09-20 16:31:47,2018-09-20 16:31:59,11.474s,PASSED
,,,,,,
Test Cases/Credit Rule exists in the system - Testing - Wrong String,Chrome 69.0.3497.100,To verify that Credit Rule(name of the Credit Rule) exists in the system,2018-09-20 16:31:59,2018-09-20 16:34:07,2m - 7.570s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 69.0.3497.100,,2018-09-20 16:31:59,2018-09-20 16:31:59,0.003s,PASSED
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:31:59,2018-09-20 16:31:59,0.002s,NOT_RUN
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:31:59,2018-09-20 16:31:59,0.002s,NOT_RUN
callTestCase,Chrome 69.0.3497.100,,2018-09-20 16:31:59,2018-09-20 16:33:26,1m - 26.899s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:26,2018-09-20 16:33:31,5.003s,PASSED
mouseOver,Chrome 69.0.3497.100,,2018-09-20 16:33:31,2018-09-20 16:33:32,0.218s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:32,2018-09-20 16:33:35,3.002s,PASSED
"Statement - println(""User is able to naviagte to Plan tab"")",Chrome 69.0.3497.100,,2018-09-20 16:33:35,2018-09-20 16:33:35,0.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:33:35,2018-09-20 16:33:35,0.084s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:35,2018-09-20 16:33:39,4.005s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:39,2018-09-20 16:33:44,5.203s,PASSED
"Statement - println(""User Naviagted to Rules screen"")",Chrome 69.0.3497.100,,2018-09-20 16:33:44,2018-09-20 16:33:44,0.001s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:44,2018-09-20 16:33:45,1.229s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:45,2018-09-20 16:33:48,3.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:48,2018-09-20 16:33:49,0.426s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:49,2018-09-20 16:33:51,2.002s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:33:51,2018-09-20 16:33:52,1.436s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:52,2018-09-20 16:33:54,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:54,2018-09-20 16:33:54,0.142s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:54,2018-09-20 16:33:54,0.301s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:54,2018-09-20 16:33:56,2.003s,PASSED
scrollToElement,Chrome 69.0.3497.100,,2018-09-20 16:33:56,2018-09-20 16:33:57,0.082s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:57,2018-09-20 16:33:59,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:33:59,2018-09-20 16:33:59,0.379s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:33:59,2018-09-20 16:34:01,2.003s,PASSED
setText,Chrome 69.0.3497.100,,2018-09-20 16:34:01,2018-09-20 16:34:02,0.691s,PASSED
delay,Chrome 69.0.3497.100,,2018-09-20 16:34:02,2018-09-20 16:34:04,2.003s,PASSED
click,Chrome 69.0.3497.100,,2018-09-20 16:34:04,2018-09-20 16:34:04,0.257s,PASSED
Statement - Try,Chrome 69.0.3497.100,,2018-09-20 16:34:04,2018-09-20 16:34:06,2.619s,PASSED
