Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Testcode,Chrome 68.0.3440.106,,2018-09-11 16:12:22,2018-09-11 16:12:45,22.582s,FAILED
,,,,,,
Test Cases/Commission Login,Chrome 68.0.3440.106,,2018-09-11 16:12:23,2018-09-11 16:12:39,16.714s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-11 16:12:23,2018-09-11 16:12:23,0.050s,PASSED
openBrowser,Chrome 68.0.3440.106,,2018-09-11 16:12:23,2018-09-11 16:12:28,4.492s,PASSED
navigateToUrl,Chrome 68.0.3440.106,,2018-09-11 16:12:28,2018-09-11 16:12:29,1.750s,PASSED
maximizeWindow,Chrome 68.0.3440.106,,2018-09-11 16:12:29,2018-09-11 16:12:31,1.212s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 16:12:31,2018-09-11 16:12:31,0.406s,PASSED
setText,Chrome 68.0.3440.106,,2018-09-11 16:12:31,2018-09-11 16:12:31,0.384s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 16:12:31,2018-09-11 16:12:32,0.145s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 16:12:32,2018-09-11 16:12:33,1.729s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 16:12:33,2018-09-11 16:12:34,0.517s,PASSED
click,Chrome 68.0.3440.106,,2018-09-11 16:12:34,2018-09-11 16:12:39,5.660s,PASSED
,,,,,,
Test Cases/Earning Codes exist in the system,Chrome 68.0.3440.106,,2018-09-11 16:12:39,2018-09-11 16:12:44,4.221s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 68.0.3440.106,,2018-09-11 16:12:39,2018-09-11 16:12:39,0.003s,PASSED
callTestCase,Chrome 68.0.3440.106,,2018-09-11 16:12:40,2018-09-11 16:12:44,3.773s,FAILED
